beachId,beachName,siteName,collectionDate,year,eColi,longitude,latitude
10,Bluffer's Beach Park,47E,2012-06-25,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-25,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-25,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-25,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-25,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-06-26,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-26,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-26,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-26,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-26,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-06-27,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-27,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-27,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-27,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-27,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-06-28,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-28,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-28,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-28,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-28,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-06-29,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-29,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-29,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-29,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-29,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-06-30,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-06-30,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-06-30,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-06-30,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-06-30,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-01,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-01,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-01,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-01,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-01,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-02,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-02,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-02,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-02,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-02,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-03,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-03,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-03,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-03,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-03,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-04,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-04,2012,80,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-04,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-04,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-04,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-05,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-05,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-05,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-05,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-05,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-06,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-06,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-06,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-06,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-06,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-07,2012,910,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-07,2012,460,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-07,2012,510,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-07,2012,160,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-07,2012,150,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-08,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-08,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-08,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-08,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-08,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-09,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-09,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-09,2012,30,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-09,2012,40,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-09,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-10,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-10,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-10,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-10,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-10,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-11,2012,830,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-11,2012,430,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-11,2012,2400,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-11,2012,640,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-11,2012,700,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-12,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-12,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-12,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-12,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-12,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-13,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-13,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-13,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-13,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-13,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-14,2012,40,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-14,2012,70,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-14,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-14,2012,20,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-14,2012,40,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-15,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-15,2012,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-15,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-15,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-15,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-16,2012,90,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-16,2012,40,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-16,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-16,2012,50,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-16,2012,70,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-17,2012,30,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-17,2012,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-17,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-17,2012,30,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-17,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-18,2012,60,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-18,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-18,2012,30,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-18,2012,40,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-18,2012,40,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-21,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-21,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-21,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-21,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-21,2012,20,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-22,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-22,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-22,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-22,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-22,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-23,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-23,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-23,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-23,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-23,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-24,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-24,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-24,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-24,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-24,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-25,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-25,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-25,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-25,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-25,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-26,2012,40,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-26,2012,250,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-26,2012,40,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-26,2012,280,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-26,2012,240,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-27,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-27,2012,140,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-27,2012,80,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-27,2012,50,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-27,2012,160,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-28,2012,90,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-28,2012,40,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-28,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-28,2012,60,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-28,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-29,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-29,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-29,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-29,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-29,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-30,2012,30,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-30,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-30,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-30,2012,20,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-30,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-07-31,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-07-31,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-07-31,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-07-31,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-07-31,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-01,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-01,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-01,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-01,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-01,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-02,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-02,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-02,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-02,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-02,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-03,2012,40,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-03,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-03,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-03,2012,30,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-03,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-04,2012,190,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-04,2012,270,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-04,2012,170,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-04,2012,120,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-04,2012,70,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-05,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-05,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-05,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-05,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-05,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-06,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-06,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-06,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-06,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-06,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-07,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-07,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-07,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-07,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-07,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-08,2012,50,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-08,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-08,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-08,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-08,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-09,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-09,2012,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-09,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-09,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-09,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-11,2012,80,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-11,2012,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-11,2012,70,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-11,2012,110,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-11,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-12,2012,90,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-12,2012,80,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-12,2012,70,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-12,2012,70,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-12,2012,80,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-13,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-13,2012,50,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-13,2012,30,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-13,2012,40,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-13,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-14,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-14,2012,50,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-14,2012,70,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-14,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-14,2012,20,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-15,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-15,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-15,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-15,2012,50,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-15,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-16,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-16,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-16,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-16,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-16,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-17,2012,20,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-17,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-17,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-17,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-17,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-18,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-18,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-18,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-18,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-18,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-19,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-19,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-19,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-19,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-19,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-20,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-20,2012,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-20,2012,20,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-20,2012,30,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-20,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-21,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-21,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-21,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-21,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-21,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-22,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-22,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-22,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-22,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-22,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-23,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-23,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-23,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-23,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-23,2012,20,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-24,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-24,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-24,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-24,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-24,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-25,2012,50,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-25,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-25,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-25,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-25,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-26,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-26,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-26,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-26,2012,60,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-26,2012,60,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-27,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-27,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-27,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-27,2012,30,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-27,2012,30,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-28,2012,30,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-28,2012,80,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-28,2012,60,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-28,2012,100,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-28,2012,90,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-29,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-29,2012,50,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-29,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-29,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-29,2012,90,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-30,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-30,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-30,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-30,2012,80,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-30,2012,20,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-08-31,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-08-31,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-08-31,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-08-31,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-08-31,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-09-01,2012,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-09-01,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-09-01,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-09-01,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-09-01,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-09-02,2012,50,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-09-02,2012,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-09-02,2012,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-09-02,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-09-02,2012,10,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2012-09-03,2012,30,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2012-09-03,2012,20,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2012-09-03,2012,90,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2012-09-03,2012,10,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2012-09-03,2012,20,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2013-05-21,2013,10,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2013-05-21,2013,10,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2013-05-21,2013,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2013-05-21,2013,40,-79.22561,43.713917
10,Bluffer's Beach Park,51E,2013-05-21,2013,40,-79.2255,43.71417
10,Bluffer's Beach Park,47E,2013-05-22,2013,110,-79.22606,43.71286
10,Bluffer's Beach Park,48E,2013-05-22,2013,30,-79.22589,43.71336
10,Bluffer's Beach Park,49E,2013-05-22,2013,10,-79.22575,43.71361
10,Bluffer's Beach Park,50E,2013-05-22,2013,30,-79.22561,43.713917
